NOP_Вхождение в гр.МНЛЗ,NOP_Завалка лома,NOP_Заливка чугуна,NOP_Наведение гарнисажа,NOP_Нагрев лома,NOP_Наложение продувки,NOP_Неиспр. электр. обор,NOP_Обрыв горловины,NOP_Осмотр конвертера,NOP_Отсутствие O2,NOP_Отсутствие чугуна,NOP_Подварка  футеровки,NOP_Полусухое торкрет.,NOP_Продувка,NOP_Слив шлака,NOP_межпл. простой
673,70,235,165,762,0,0,0,225,0,0,0,0,1357,109,2182
0,56,208,153,728,0,0,0,61,0,1112,0,817,1143,65,2656
0,172,228,98,730,0,0,0,113,0,0,0,0,1172,56,817
0,82,224,279,716,635,0,0,88,0,0,0,0,1049,233,1276
0,177,211,116,752,428,0,73,63,0,0,0,0,1076,167,857
0,165,323,249,728,0,0,0,64,0,0,0,0,1087,94,1805
0,142,250,201,966,0,510,0,63,0,0,0,0,1095,118,2729
0,91,385,266,722,70,724,0,63,0,0,0,851,1076,126,3458
0,146,228,190,718,0,0,0,91,0,0,0,0,1082,44,860
0,295,240,145,858,0,0,245,52,0,0,0,0,1106,43,1252
0,305,234,141,718,0,0,85,22,0,0,0,0,1096,99,381
0,112,240,137,758,0,0,0,39,0,0,0,0,1109,187,636
0,125,261,218,742,0,0,0,47,0,0,0,0,1122,169,724
0,138,179,233,746,0,0,0,25,0,0,0,0,1130,116,1592
0,130,229,151,970,0,0,0,55,0,0,0,0,1078,110,836
0,107,230,0,732,0,764,0,226,0,0,0,0,1085,168,874
0,103,225,130,740,0,615,0,72,0,0,0,0,1155,101,904
0,68,247,178,768,0,0,0,95,0,0,0,0,1136,198,878
0,117,254,164,738,0,0,1352,68,0,0,0,0,1086,106,2594
0,118,230,131,730,0,0,0,72,0,0,0,0,1180,126,1278
0,117,207,83,732,0,0,0,0,0,0,0,1048,1176,9,2600
118,105,192,189,732,0,0,0,0,0,990,0,0,1201,134,1768
0,66,153,0,732,0,0,0,185,0,0,0,0,1230,0,500
0,101,234,147,754,0,0,0,0,0,0,0,806,1258,72,1744
0,117,174,176,746,0,0,0,142,0,0,0,0,1147,95,1255
0,105,259,148,756,0,0,0,23,0,0,1386,0,1217,89,2522
0,14,240,154,756,0,0,73,158,0,1115,0,0,1199,132,865
0,135,332,197,746,286,0,0,75,0,0,0,0,1172,170,743
0,21,255,136,716,0,0,0,22,0,1783,0,0,1148,53,1171
0,61,311,162,778,0,0,0,56,0,0,0,0,1173,117,768
0,65,214,114,790,0,0,0,94,0,0,0,0,1239,116,1276
0,20,80,119,742,0,0,0,117,0,313,0,0,1132,166,734
0,15,217,181,762,0,2720,0,187,0,168,0,0,1141,150,867
0,61,197,105,730,0,0,213,138,0,2054,0,0,1164,73,790
76,156,204,109,716,0,0,0,52,0,0,0,1094,1197,30,1517
0,174,195,130,720,0,0,0,86,0,0,0,0,1162,39,1217
0,177,256,146,720,0,0,241,204,0,0,0,0,1129,104,2269
0,1350,242,131,722,0,0,1387,47,0,0,0,0,1134,53,2447
0,181,185,137,720,0,0,0,99,0,0,0,0,1208,77,1128
0,152,266,129,714,0,0,0,90,0,0,0,0,1166,124,909
381,165,160,0,742,0,0,0,28,0,0,0,0,1130,0,1519
0,243,270,186,722,0,0,0,83,0,0,0,0,1219,41,1359
0,126,227,154,734,0,0,0,0,0,0,0,0,1086,237,1733
0,96,378,135,734,0,0,0,108,0,0,1146,0,1154,478,2319
0,104,201,96,770,0,0,0,57,0,1186,0,0,1156,146,896
0,111,202,81,744,0,0,0,0,0,0,0,925,1228,107,1439
0,177,196,165,748,0,0,0,65,0,0,0,0,1125,9,2061
0,128,202,89,738,0,0,0,0,0,0,0,0,1198,242,927
0,1526,210,114,744,0,0,1466,62,0,0,0,0,1249,52,556
0,221,185,140,742,0,0,141,0,0,0,0,0,1143,254,1306
0,216,197,85,734,0,0,146,0,0,0,0,0,1194,246,1537
1031,133,184,130,738,0,0,0,0,0,0,0,0,1131,57,3792
0,90,228,134,738,183,0,0,69,0,277,0,0,1197,50,1453
0,109,229,101,786,0,0,0,0,0,0,0,1266,1206,49,437
0,128,266,0,722,0,0,0,57,0,0,1515,0,1216,0,1656
0,117,323,0,740,0,467,0,61,0,0,1347,0,1184,29,1738
0,175,312,132,746,0,0,0,55,0,0,0,0,1175,40,533
0,19,283,234,470,0,0,0,82,0,0,0,0,1132,322,843
0,137,206,171,724,0,0,0,69,0,0,0,0,1171,125,815
0,77,343,133,708,1015,0,0,0,0,0,0,0,1114,219,2526
0,42,255,126,736,0,0,1046,219,0,0,0,1061,1243,153,2961
0,198,255,114,724,0,578,763,36,0,0,0,744,1166,111,1175
0,231,342,124,736,0,0,0,49,0,0,0,0,1216,72,552
0,187,250,103,730,0,0,0,46,0,0,0,0,1230,107,534
0,128,271,152,722,0,0,0,55,0,0,0,0,1218,136,330
0,2116,284,199,724,0,0,2920,73,0,0,0,0,1266,40,1538
0,175,216,142,718,0,0,0,68,0,0,0,0,1256,75,2811
0,209,250,166,722,0,0,0,88,0,0,0,0,1229,80,1922
0,184,214,132,718,0,0,0,101,0,0,0,0,1267,83,1218
0,215,234,136,726,0,0,0,56,0,0,0,0,1220,56,318
0,162,205,209,816,0,0,0,0,0,0,0,1394,1267,76,2569
0,80,339,225,744,0,0,0,0,0,0,0,1205,1221,43,2495
0,26,191,222,734,0,953,0,0,0,0,0,2418,1359,52,2095
0,72,219,164,738,0,0,0,75,0,0,0,0,1258,344,1100
0,72,205,272,754,0,0,0,0,0,0,0,0,1250,355,1423
0,30,205,275,854,0,0,1431,169,0,0,0,0,1282,4,2254
0,89,230,257,754,0,0,0,133,0,0,0,854,1252,77,2031
0,57,253,160,764,0,347,0,208,0,0,0,0,1140,109,2347
0,103,261,540,718,0,0,0,0,0,2028,0,0,1132,226,1644
0,138,318,172,746,198,0,0,48,0,0,0,0,1208,103,1334
0,161,250,248,714,0,0,0,42,0,0,0,921,1221,113,1974
0,119,281,198,744,0,0,0,80,0,0,0,0,1203,285,1377
0,145,267,104,720,0,0,0,24,0,0,0,749,1141,53,2059
0,36,284,142,732,0,0,562,187,0,0,0,0,1080,135,1389
0,111,246,197,746,0,0,0,75,0,0,0,0,1166,146,1874
0,81,197,177,736,0,0,0,0,0,0,0,0,1146,345,1818
0,78,252,158,746,0,0,0,22,0,1092,0,881,1193,52,1745
0,147,257,122,740,0,0,0,0,0,0,0,0,1164,150,2867
524,95,204,222,974,0,0,0,0,0,0,0,0,1206,422,1033
0,54,225,205,750,0,0,0,50,0,2603,0,0,1111,98,3070
679,156,221,160,974,0,0,0,0,0,0,0,0,1302,194,1960
66,203,242,95,0,0,0,0,0,0,0,0,0,1296,171,1257
0,619,230,120,0,0,0,557,121,0,0,0,0,1323,187,1667
0,131,294,0,0,0,0,0,0,0,0,1527,0,1077,0,561
0,97,167,121,746,0,0,0,185,0,0,0,0,1245,170,956
0,105,253,80,0,0,0,0,111,0,0,0,0,1177,208,1399
0,140,250,123,0,0,0,0,0,0,2724,0,0,1155,291,1643
0,118,300,92,0,0,0,0,28,0,0,0,0,1212,152,1033
923,80,292,0,0,0,0,0,34,0,0,1166,0,1230,0,2716
0,99,247,168,0,0,0,0,151,0,0,0,0,1201,194,2747
0,181,159,180,762,0,0,2141,31,0,566,0,0,1150,20,4604
0,123,220,156,0,0,0,0,63,0,0,0,930,1142,39,1734
512,19,204,167,0,0,0,0,0,0,0,0,0,1232,56,2554
0,73,97,247,0,0,0,0,35,0,1160,0,0,1069,57,1626
291,682,293,93,720,526,0,0,0,0,156,0,0,1303,328,1819
0,393,225,263,968,0,0,0,49,0,0,0,0,1264,97,2741
0,441,228,140,0,0,0,0,34,0,1157,0,0,1109,154,1151
0,77,195,187,734,0,0,0,52,0,491,0,610,1181,58,3339
0,206,234,190,0,0,0,0,0,0,0,1156,0,1154,230,930
0,129,226,105,838,0,0,0,46,0,68,0,1064,1187,40,384
0,116,119,162,744,0,0,0,49,0,1656,0,0,1098,25,1375
0,89,206,89,734,0,0,0,119,0,3247,0,0,1213,108,3283
0,61,178,132,742,0,0,0,51,0,1995,0,0,1191,168,1648
0,95,198,108,728,0,0,0,65,0,4692,0,0,1320,151,626
0,76,204,102,734,0,0,0,91,0,587,0,0,1261,182,9812
0,117,359,133,734,600,0,0,36,0,0,0,0,1224,181,600
0,125,255,84,730,0,0,0,44,0,618,0,0,1258,140,1178
0,112,287,198,810,0,0,0,76,0,188,0,0,1283,205,1760
0,148,350,126,0,0,0,0,0,0,0,0,0,1258,154,707
0,164,239,181,0,0,695,0,83,0,0,0,0,1157,100,1268
0,114,259,182,0,0,302,0,77,0,0,0,0,1167,97,1373
0,189,239,132,0,0,0,0,60,0,0,0,0,1181,54,693
0,216,168,132,0,0,0,0,54,0,0,0,765,1179,70,1923
0,191,283,128,0,0,0,0,121,0,593,0,0,1227,218,1433
0,268,353,150,0,0,0,0,72,0,0,0,0,1212,71,607
0,298,173,164,0,0,0,0,121,0,0,0,0,1226,64,1665
0,118,243,185,0,0,0,0,59,0,0,0,916,1234,60,1870
5140,99,291,166,710,0,0,0,61,0,0,0,977,1188,70,2700
1569,1612,296,172,0,0,0,0,113,0,0,1219,0,1179,197,2013
0,249,338,166,0,0,0,0,78,0,0,0,834,1191,38,378
0,164,275,152,0,0,0,0,78,0,0,0,0,1199,97,694
793,1013,200,133,0,109,0,0,65,0,0,0,0,1170,41,2160
0,117,331,140,0,0,0,798,84,0,0,0,0,1138,32,1285
0,134,307,151,0,0,1396,0,116,0,0,0,0,1171,99,2727
0,228,281,118,0,0,0,0,81,0,118,0,0,1200,141,963
0,727,242,152,0,78,0,700,90,0,0,0,0,1197,134,2796
0,565,318,149,0,495,897,0,111,0,0,0,0,1189,111,1292
145,163,216,171,0,0,1168,0,93,0,0,0,0,1289,114,949
289,545,237,0,0,241,0,0,186,0,0,0,0,1285,263,1199
0,130,278,0,0,0,0,0,220,0,0,0,651,1221,153,2680
0,42,186,206,0,242,0,0,36,0,0,0,0,1122,319,937
0,157,280,70,0,0,0,0,21,0,0,1109,0,1132,56,1691
0,150,229,157,0,0,0,0,113,0,0,0,0,1131,73,926
0,155,171,216,0,0,0,1176,133,0,0,0,0,1136,48,1176
0,270,465,156,0,412,0,429,135,0,0,0,0,1251,453,1136
0,152,172,305,0,0,0,0,0,0,0,0,869,1316,47,1471
0,116,214,106,0,0,0,0,102,0,457,0,0,1339,63,1966
0,92,1237,69,0,0,888,0,114,0,0,0,0,1177,86,1404
7,173,342,127,754,108,0,0,245,0,897,0,0,1198,189,2072
0,1947,254,156,0,0,0,0,130,0,2599,989,375,1230,25,2224
0,594,290,174,0,0,0,0,84,0,579,0,1067,1299,51,4442
0,3049,182,140,0,0,0,0,65,0,3012,0,0,1218,97,751
0,1588,297,160,0,0,0,0,42,0,1577,0,0,1187,37,651
0,1240,33,127,0,0,0,0,154,0,1226,0,0,1257,126,807
0,397,256,135,0,0,0,0,48,0,360,0,0,1242,114,559
0,1130,221,98,0,0,0,0,97,0,1105,0,0,1147,29,750
0,121,240,171,742,0,0,0,0,0,0,0,854,1255,85,1478
0,2064,261,133,0,0,0,0,26,0,1985,0,0,1251,107,503
0,2250,228,117,0,0,0,0,85,0,2154,0,0,1304,126,617
0,117,212,142,0,0,0,0,71,0,0,0,647,1296,56,526
0,147,208,259,634,0,0,0,24,0,0,0,0,1348,777,3660
0,83,290,145,0,0,0,0,88,0,0,0,0,1212,107,839
0,160,211,209,0,0,0,0,0,0,0,0,684,1219,55,685
0,1890,157,167,0,465,1399,0,120,0,0,0,0,1182,41,1007
0,190,257,188,0,0,521,0,0,0,0,0,974,1182,71,686
213,1379,113,128,0,0,0,688,67,0,0,0,0,1191,57,928
1105,1187,152,131,0,0,0,0,60,0,0,0,0,1218,136,1049
0,1873,201,213,0,0,0,0,56,0,2200,0,0,1113,21,1268
0,155,222,158,0,0,0,0,30,0,0,0,0,1184,112,706
0,166,199,124,0,0,0,862,0,0,0,0,1248,1134,113,1945
0,169,218,98,0,0,0,0,87,0,0,0,0,1131,138,847
0,419,199,166,0,331,0,0,56,0,0,0,962,1171,34,1747
0,123,227,109,0,0,0,1752,25,0,0,0,0,1276,97,4268
0,153,201,93,0,1312,0,0,71,0,0,0,0,1267,131,2015
0,185,222,108,0,0,625,0,67,0,0,0,0,1129,20,1345
0,651,236,119,0,0,54,0,86,0,0,0,0,1187,101,1118
0,1867,246,172,0,0,1659,0,71,0,0,0,0,1166,44,1937
0,1458,233,127,0,0,0,0,44,0,1352,0,865,1191,25,1181
0,172,234,113,0,0,0,1378,197,0,0,0,0,1257,76,2279
0,956,218,128,0,0,0,1181,108,0,0,0,0,1249,56,1094
0,206,255,0,0,522,679,0,186,0,0,0,0,1151,47,3694
0,489,218,110,0,323,0,0,47,0,0,0,0,1180,136,763
0,622,245,111,0,0,0,734,46,0,0,0,0,1198,87,826
0,115,204,134,0,0,0,0,145,0,0,0,0,1291,101,710
0,171,201,129,0,0,0,0,38,0,813,0,55,1266,15,2109
0,2111,146,164,0,0,1585,0,92,0,2284,0,720,1219,26,2112
0,93,221,133,0,0,0,0,93,0,0,0,405,1177,33,1204
0,719,134,172,0,0,0,0,67,0,686,0,0,1190,76,639
0,2827,185,148,0,777,0,0,58,0,2289,0,0,1247,76,861
0,447,237,135,0,0,0,0,128,0,385,0,0,1209,72,2007
0,191,206,143,0,0,0,0,66,0,1603,0,0,1219,89,457
0,153,265,178,0,0,0,0,133,0,0,0,0,1196,71,400
0,1157,204,159,714,0,0,1091,127,0,0,0,0,1250,33,1745
0,143,313,147,0,0,0,0,51,0,0,0,0,1212,94,805
0,565,165,127,0,0,0,0,57,0,517,0,0,1257,72,1136
0,733,193,144,0,0,0,0,90,0,1381,0,0,1247,78,1520
0,180,272,131,0,0,0,0,58,0,0,0,0,1199,83,1883
0,1275,280,159,0,91,0,0,176,0,786,0,0,1220,213,822
0,1463,238,160,0,0,0,0,64,0,2312,0,545,1243,97,3027
0,29,286,138,0,439,0,0,101,0,0,1472,0,1209,93,2911
0,730,313,106,0,1619,0,0,33,0,0,0,0,1135,125,2608
0,89,256,87,0,0,0,0,69,0,0,0,1240,1144,27,2087
0,135,246,140,0,1288,0,0,65,0,0,0,0,1116,29,2484
0,2625,257,119,758,0,0,3606,0,0,0,0,0,1161,27,1847
0,162,221,106,0,0,0,0,92,0,0,0,0,1147,33,1009
0,157,258,0,0,83,0,0,0,0,0,0,0,1182,9,194
0,1038,296,126,0,0,0,0,54,0,3292,0,0,1162,50,3622
0,126,309,99,0,0,0,0,55,0,0,0,0,1252,99,595
0,1295,377,160,0,426,0,0,59,0,845,0,0,1158,88,667
0,837,249,93,0,0,0,0,60,0,779,0,0,1236,14,2089
0,193,281,0,0,0,0,0,126,0,0,0,0,1148,0,1002
0,96,224,0,0,0,0,0,228,0,0,0,0,1195,0,708
0,1566,216,0,0,0,0,1390,185,351,0,0,0,1083,0,657
1893,2449,728,0,0,0,639,543,226,0,0,0,0,1132,58,2222
0,75,151,0,0,0,0,0,236,0,0,0,0,1173,131,969
1519,116,327,146,742,0,0,0,0,0,3073,0,699,1098,146,2335
0,165,320,231,0,0,0,0,0,0,0,0,0,1138,56,1566
0,120,217,147,0,0,0,0,89,0,0,0,670,1098,274,679
0,78,295,0,0,0,0,0,57,0,0,1561,0,1108,0,3202
0,68,196,97,0,0,0,0,86,0,0,0,0,1147,229,838
93,9,215,198,0,0,0,0,0,0,0,0,856,1142,115,2389
0,112,273,136,0,0,0,0,100,0,0,0,0,1128,259,1700
0,48,249,127,0,0,0,0,0,0,3708,0,0,1200,41,1541
0,577,288,106,0,0,0,500,163,0,0,0,0,1199,60,728
0,187,197,179,0,135,0,0,101,0,1602,0,0,1168,8,2720
0,186,238,88,0,158,0,0,108,0,320,0,0,1181,460,981
0,291,266,137,0,264,0,0,80,0,0,0,0,1166,110,1480
0,37,216,155,0,0,0,807,146,0,841,0,0,1092,125,1756
0,82,310,171,0,0,0,0,64,0,1644,0,825,1169,25,869
0,942,258,115,0,0,0,0,71,0,3446,0,0,1162,75,945
0,539,198,147,0,0,445,0,40,0,0,1252,0,1143,104,1814
296,163,218,240,0,1791,0,0,28,0,781,0,0,1193,108,4370
0,190,268,158,0,77,394,0,52,0,0,0,0,1178,62,1235
0,107,274,207,0,0,0,1001,112,0,0,0,0,1208,46,2729
0,977,228,161,0,0,0,948,48,0,0,0,0,1165,37,1425
0,703,294,192,0,451,0,230,75,0,0,0,0,1120,81,739
0,231,306,192,0,248,0,0,59,0,0,0,0,1141,104,1147
0,213,149,142,720,0,0,0,40,0,649,0,0,1235,55,2091
714,840,190,140,0,0,0,0,72,0,0,0,0,1075,178,446
0,201,229,168,0,0,0,0,51,0,157,0,697,1122,14,2976
1024,1098,197,119,0,0,0,0,73,0,0,0,0,1184,172,780
0,1741,283,118,0,0,0,0,34,0,1651,0,0,1132,72,658
0,1589,187,143,0,0,0,0,42,0,1494,0,0,1168,74,1402
0,1593,232,144,0,0,0,1493,41,0,1546,0,0,1104,53,2185
0,415,222,148,0,0,0,0,54,0,564,0,0,1176,121,980
0,135,215,139,732,0,0,0,57,0,1202,0,0,1172,44,1813
0,3598,246,146,0,0,0,0,32,0,3419,0,0,1112,59,699
0,382,258,124,0,0,0,0,72,0,302,0,562,1129,38,1327
0,156,298,134,0,594,0,0,46,0,0,0,0,1070,43,1236
0,937,234,171,0,0,0,0,75,0,2188,0,0,1194,57,2090
0,195,227,130,0,0,0,486,96,0,0,0,0,1173,147,918
0,4638,296,201,0,235,0,0,158,0,7058,0,872,1159,22,2215
0,24,205,130,724,0,0,0,185,0,4663,0,0,1159,39,1430
0,97,279,116,730,0,0,0,47,0,1499,0,0,1219,121,821
0,2268,254,84,0,0,0,0,49,0,2243,0,0,1120,35,496
0,1788,242,117,0,0,0,0,63,0,3003,0,0,1104,47,658
0,2102,132,126,0,0,0,0,72,0,3148,0,108,1281,24,903
0,1287,275,183,0,0,0,0,38,0,4271,0,476,1299,37,2394
0,217,195,212,718,0,0,0,82,0,2411,0,0,1205,75,654
0,5439,156,190,0,0,0,0,163,753,5357,0,0,1271,43,719
0,2440,170,172,0,0,0,2416,83,0,0,0,0,1197,45,1060
0,488,236,118,0,746,0,0,147,0,0,0,0,1241,66,1072
0,215,297,169,0,0,0,0,64,0,0,1116,0,1207,80,1794
0,125,271,221,0,682,0,0,73,0,0,0,0,1194,66,1580
0,699,224,180,0,609,0,0,106,0,0,0,0,1233,64,603
0,74,188,94,0,0,1150,0,125,0,0,0,0,1187,247,3036
0,56,272,164,0,265,0,127,106,0,0,0,0,1222,139,1388
0,133,210,111,0,0,0,1218,167,0,0,0,0,1161,75,3161
0,171,229,127,0,220,0,0,113,0,0,0,0,1127,56,1114
0,87,182,98,0,0,0,0,163,0,1100,0,0,1148,38,2025
0,137,280,0,0,0,1079,0,97,0,0,0,0,1197,2,2054
0,168,287,170,0,0,92,0,98,0,0,0,0,1171,96,764
0,64,272,118,0,0,473,415,121,0,0,0,153,1234,200,1400
0,9,262,123,0,0,0,1078,64,0,0,0,0,1195,45,2014
0,23,282,150,0,0,1196,1238,112,0,0,0,0,1135,17,1102
0,131,239,241,0,0,0,0,123,0,0,0,848,1200,68,2066
0,174,242,202,0,0,0,0,82,0,0,0,0,1103,93,2097
0,232,203,147,0,0,0,0,64,0,0,0,0,1122,74,657
0,125,255,190,0,0,0,0,59,0,0,0,494,1062,60,1065
0,162,243,136,0,0,0,0,63,0,0,0,0,1203,58,1508
0,147,258,106,0,0,0,0,193,0,0,1195,0,1142,115,2560
0,1794,247,138,722,0,0,0,40,0,3275,0,0,1129,103,4396
0,134,293,177,734,0,0,0,36,0,1447,0,0,1174,92,1521
0,530,240,126,0,486,0,0,43,0,0,0,0,1119,52,1366
0,3299,254,117,692,412,0,2336,116,0,1046,0,0,1219,65,2839
0,183,200,116,0,0,0,0,112,0,0,0,0,1241,71,1464
0,485,200,112,0,0,0,0,76,0,438,0,0,1112,167,984
0,1572,222,117,0,0,0,0,49,0,1450,0,585,1155,67,1225
0,130,137,160,0,0,0,0,43,0,0,0,0,1148,206,538
0,167,138,153,0,0,0,966,104,0,1815,0,0,1177,49,2410
0,79,193,124,740,161,0,0,47,0,487,0,0,1160,111,1019
0,305,184,102,0,0,0,1237,42,0,1906,0,0,1161,84,2868
0,154,235,118,0,0,0,0,35,0,1183,0,0,1079,28,1982
0,131,184,137,0,0,0,1412,65,0,0,0,0,1137,143,3233
0,88,222,142,0,0,0,0,117,0,0,0,676,1088,418,2414
0,538,210,247,0,0,0,478,75,0,0,0,0,1061,91,2204
0,242,317,168,0,0,0,0,0,0,0,0,0,1144,495,2036
0,118,206,94,0,0,0,0,84,0,0,0,0,1195,619,1902
0,52,230,146,0,0,0,67,83,0,1090,0,504,1206,43,5322
0,132,254,154,0,0,0,0,131,0,0,1174,0,1202,30,1944
0,158,248,173,0,0,0,0,139,0,0,0,0,1164,106,932
0,53,564,93,0,0,0,0,184,367,0,0,0,1221,244,852
0,82,207,111,0,0,0,0,0,572,0,0,214,1235,156,1338
0,211,0,0,0,0,0,0,210,0,1828,0,0,1175,0,2159
569,427,162,133,516,0,1768,890,0,0,0,0,0,1197,205,1761
375,95,359,110,0,330,0,0,189,0,0,0,0,1132,73,2006
0,239,392,98,0,0,0,0,0,0,960,0,383,1142,49,1976
0,106,215,190,0,0,0,0,0,0,0,0,0,1118,101,2115
0,180,195,100,0,0,0,0,0,0,0,0,0,1114,221,480
0,398,126,187,0,0,834,0,53,0,0,0,0,1191,37,2492
0,129,307,173,0,0,0,0,191,0,0,0,655,1206,250,2866
0,522,204,135,0,0,0,0,37,0,870,1228,0,1248,60,3928
0,336,341,190,0,0,0,0,0,0,0,0,0,1165,89,4182
0,1744,352,112,0,0,0,0,134,0,1667,0,817,1153,26,1313
405,911,255,150,0,0,0,0,95,0,0,0,0,851,52,819
0,3269,164,152,0,0,0,1609,101,0,0,0,0,1179,31,737
0,491,215,238,0,125,0,0,61,0,0,0,0,1172,71,1368
0,117,355,132,0,0,780,0,66,0,0,0,1154,1182,65,1479
0,1191,283,174,0,0,0,0,48,0,1130,0,0,1150,32,339
0,140,215,139,0,0,103,0,63,0,0,0,0,1083,270,1630
0,823,155,278,0,0,1485,0,72,0,1366,0,746,1080,106,2603
0,104,248,166,738,0,0,0,37,0,1004,0,0,1077,29,1194
0,771,255,119,0,0,0,0,56,0,671,0,0,1150,42,372
0,63,278,154,0,0,0,749,40,0,0,0,888,1071,64,1478
0,113,207,185,738,0,0,0,34,0,1489,0,0,1104,63,974
0,153,209,121,0,0,659,0,32,0,620,0,0,1090,111,1472
0,122,204,122,736,0,0,285,26,0,736,0,0,1061,70,796
0,758,160,135,0,0,0,677,31,0,0,0,0,1061,346,830
0,569,248,127,0,0,0,0,47,0,204,0,0,1098,631,1349
0,36,293,186,744,576,0,0,0,0,0,0,0,829,495,1207
0,172,220,134,0,0,0,0,62,0,0,0,0,1111,4,2191
0,175,324,265,754,507,0,0,0,0,0,0,0,1208,399,3690
0,1265,245,121,0,0,0,0,33,0,0,0,0,1235,121,681
0,56,278,165,718,0,0,0,58,0,1201,0,826,1114,89,1528
575,659,174,198,0,0,0,0,52,0,1202,0,0,1150,90,697
257,363,215,182,0,0,0,0,75,0,0,0,0,1122,95,756
0,165,301,188,0,0,0,0,107,0,1383,0,861,1136,37,1878
0,111,344,103,0,0,0,0,56,0,0,1484,0,1100,0,2534
0,268,190,138,0,0,0,0,0,417,1677,0,662,1170,87,2157
0,626,212,132,0,1143,0,0,54,0,0,0,0,1087,68,2987
0,179,288,145,0,0,0,0,79,0,0,0,0,1157,63,983
0,136,280,130,0,0,0,0,72,0,0,0,0,1185,52,2556
0,845,224,176,0,0,0,819,56,0,0,0,0,1160,41,664
0,212,226,186,0,0,0,0,92,0,0,0,0,1164,55,2342
0,204,274,244,718,0,0,0,59,0,0,0,0,1138,57,3071
0,175,222,212,0,0,0,0,81,0,0,0,0,1088,601,1868
1053,46,205,181,758,0,0,0,0,0,0,0,0,1211,88,1827
0,159,230,135,0,0,0,0,186,0,12,0,317,1106,17,2731
0,126,186,131,0,0,0,0,177,0,0,0,0,1197,119,1979
157,383,253,119,0,0,0,0,75,0,856,0,0,1086,30,1739
253,117,20,112,544,0,0,0,201,0,0,0,0,1181,156,2635
0,317,209,86,550,0,0,0,210,0,0,0,0,1193,659,1344
0,1188,204,89,498,0,0,1092,180,0,3780,0,0,1260,198,2858
0,195,235,135,0,97,0,0,35,0,0,0,0,1181,36,741
0,151,234,113,0,0,0,0,57,0,0,989,0,1080,112,1790
0,208,256,134,0,0,0,0,106,0,0,1196,177,1150,10,1037
0,120,265,158,716,0,0,0,39,0,0,0,807,1138,34,2337
0,826,271,117,0,762,0,0,138,0,0,1380,0,1092,204,2373
0,195,252,198,0,0,0,0,45,0,1862,0,1055,1092,49,709
0,130,295,179,0,0,0,0,98,0,0,0,0,1115,136,782
116,194,248,172,0,0,0,0,32,0,0,0,0,1095,72,722
1023,736,223,102,0,706,0,0,50,0,0,0,0,1186,54,1360
141,201,249,146,0,0,0,0,38,0,0,0,995,1182,24,1306
0,139,265,201,722,0,0,0,71,0,0,0,0,1174,91,1160
0,274,375,182,0,256,0,0,47,0,0,0,0,1187,45,1218
0,129,219,123,738,0,0,0,51,0,1503,0,505,1083,82,1949
0,93,246,119,734,0,0,0,36,0,0,0,0,1076,164,707
0,121,222,126,0,0,0,0,31,0,0,0,0,1116,113,687
0,236,187,128,0,0,0,0,27,0,0,0,0,1033,104,810
0,24,230,124,738,0,0,0,32,0,0,0,0,1077,210,2232
0,532,323,109,0,0,0,0,75,0,353,0,0,1068,125,606
0,108,240,150,734,0,0,0,61,0,0,0,0,1111,159,590
0,158,198,145,0,0,0,0,38,0,0,0,0,1073,166,1159
0,404,214,135,0,0,0,0,51,0,344,0,0,1065,67,1717
0,259,97,0,0,0,0,0,195,0,0,0,0,1137,21,523
0,146,194,112,0,0,0,872,38,0,0,0,0,1139,41,1749
0,190,188,171,0,0,0,0,71,0,0,0,1143,1112,106,1829
0,1297,250,96,0,0,0,0,77,0,2244,0,0,1070,35,1339
0,1758,212,119,0,0,0,0,81,0,1685,0,0,1070,20,459
0,138,218,123,0,0,0,0,135,0,0,0,603,1136,308,1475
0,40,161,182,0,0,0,0,150,0,1940,0,0,1228,58,2663
1307,109,208,159,546,0,0,0,43,0,0,1858,0,1212,64,2202
0,388,177,102,524,0,0,0,67,0,0,0,0,1154,194,631
535,58,167,172,508,0,0,0,0,0,0,0,0,1142,107,1323
0,25,201,196,724,0,0,1467,189,0,0,0,0,1120,222,2556
487,137,202,211,0,0,0,0,35,0,0,0,0,1140,221,2818
0,112,585,279,0,0,0,0,22,0,0,0,981,1137,8,883
0,419,192,154,0,0,0,0,67,0,334,0,795,1167,34,2066
0,189,144,153,718,0,0,0,64,0,880,0,0,1200,66,1054
0,109,179,215,720,0,0,0,91,0,1112,0,822,1198,25,2999
0,507,110,195,0,0,0,828,79,0,415,0,0,1118,144,1947
0,2069,175,172,720,0,1593,1317,135,0,0,0,0,1239,39,903
0,522,249,211,0,444,0,0,62,0,0,0,0,1221,76,1369
612,1440,253,220,0,790,0,0,141,0,0,0,0,1218,39,2531
0,1477,357,156,0,1423,0,0,59,0,0,0,0,1251,40,881
0,256,172,157,732,0,0,0,82,0,849,0,0,1216,55,1483
87,360,298,204,0,0,0,0,69,0,201,0,0,1109,70,2797
0,307,213,139,0,258,0,0,0,0,0,1195,0,1163,308,2826
0,1774,179,188,0,0,0,0,0,0,1830,0,0,1170,58,915
0,69,236,178,740,0,0,0,0,0,3787,0,0,1098,278,1045
0,130,211,122,738,0,0,0,113,0,0,0,814,1107,18,912
586,641,265,160,0,0,0,0,72,0,79,0,0,1104,53,1279
